i,size_grid,nb_srcs,alpha,mu,decay,epsilon,time_sp,time_bio,n_steps_sp,n_steps_bio,perf_sp,perf_bio,cost_sp,cost_bio,ft_sp,ft_bio,diffset
52,150,8,64,1.8,0.5,0.0005,0.114,69.696,18,91,0.58486,0.59113,0.06516,0.09709,0.9398,0.9949,0.474
53,150,8,0,1.8,0.5,0.0005,0.13,75.106,20,45,0.49369,0.48746,0.0538,0.0508,0.70567,0.69089,0.318
53,150,8,1,1.8,0.5,0.0005,0.142,70.624,19,44,0.49369,0.48746,0.0538,0.0508,0.70567,0.69089,0.318
53,150,8,2,1.8,0.5,0.0005,0.094,71.494,18,44,0.51945,0.48746,0.05699,0.0508,0.79405,0.69089,0.341
53,150,8,4,1.8,0.5,0.0005,0.139,63.629,19,79,0.51945,0.50797,0.05699,0.05657,0.79405,0.78802,0.386
53,150,8,8,1.8,0.5,0.0005,0.137,63.684,20,104,0.51945,0.50797,0.05699,0.05657,0.79405,0.78802,0.386
53,150,8,16,1.8,0.5,0.0005,0.108,59.164,18,61,0.51945,0.54479,0.05699,0.07459,0.79405,0.96711,0.333
53,150,8,32,1.8,0.5,0.0005,0.098,57.766,21,76,0.53368,0.5683,0.06585,0.0903,0.84034,0.99444,0.386
53,150,8,64,1.8,0.5,0.0005,0.086,60.947,14,61,0.57041,0.581,0.08452,0.11691,0.91667,0.99569,0.493
54,150,8,0,1.8,0.5,0.0005,0.066,95.833,14,39,0.53342,0.43034,0.05947,0.05001,0.875,0.64907,0.378
54,150,8,1,1.8,0.5,0.0005,0.095,90.11,14,43,0.53342,0.43034,0.05947,0.05001,0.875,0.64907,0.378
54,150,8,2,1.8,0.5,0.0005,0.089,89.175,14,51,0.53342,0.43034,0.05947,0.05001,0.875,0.64907,0.378
54,150,8,4,1.8,0.5,0.0005,0.093,74.4,14,48,0.53342,0.48091,0.05947,0.06011,0.875,0.94005,0.333
54,150,8,8,1.8,0.5,0.0005,0.052,52.057,14,44,0.53342,0.48091,0.05947,0.06011,0.875,0.94005,0.333
54,150,8,16,1.8,0.5,0.0005,0.052,49.611,14,106,0.53342,0.52988,0.05947,0.08022,0.875,0.98125,0.447
54,150,8,32,1.8,0.5,0.0005,0.055,47.62,15,136,0.53342,0.53199,0.05947,0.08677,0.875,0.98837,0.42
54,150,8,64,1.8,0.5,0.0005,0.061,47.458,16,67,0.53342,0.56157,0.05947,0.11176,0.875,0.99074,0.39
55,150,8,0,1.8,0.5,0.0005,0.086,73.601,23,36,0.32442,0.38432,0.05954,0.05631,0.67166,0.67857,0.277
55,150,8,1,1.8,0.5,0.0005,0.09,68.861,23,36,0.32442,0.38432,0.05954,0.05631,0.67166,0.67857,0.277
55,150,8,2,1.8,0.5,0.0005,0.083,65.116,20,38,0.49435,0.38432,0.09244,0.05631,0.96667,0.67857,0.345
55,150,8,4,1.8,0.5,0.0005,0.07,62.983,19,52,0.49435,0.42823,0.09244,0.06092,0.96667,0.77995,0.357
55,150,8,8,1.8,0.5,0.0005,0.079,59.788,19,50,0.49435,0.42823,0.09244,0.06092,0.96667,0.77995,0.357
55,150,8,16,1.8,0.5,0.0005,0.069,58.707,19,60,0.50576,0.42823,0.09419,0.06092,0.96739,0.77995,0.375
55,150,8,32,1.8,0.5,0.0005,0.068,57.774,19,66,0.53195,0.4613,0.10841,0.07535,0.98113,0.89865,0.5
55,150,8,64,1.8,0.5,0.0005,0.075,56.535,20,54,0.53195,0.47925,0.10841,0.11139,0.98113,0.98246,0.467
56,150,8,0,1.8,0.5,0.0005,0.057,70.316,16,32,0.64931,0.65841,0.04013,0.03511,0.72768,0.69118,0.222
56,150,8,1,1.8,0.5,0.0005,0.059,66.472,16,33,0.64931,0.65841,0.04013,0.03511,0.72768,0.69118,0.222
56,150,8,2,1.8,0.5,0.0005,0.06,62.972,16,34,0.6549,0.65841,0.04426,0.03511,0.81015,0.69118,0.333
56,150,8,4,1.8,0.5,0.0005,0.062,62.602,16,36,0.66184,0.65841,0.04652,0.03511,0.84464,0.69118,0.321
56,150,8,8,1.8,0.5,0.0005,0.055,58.399,15,43,0.68097,0.65841,0.05216,0.03511,0.87825,0.69118,0.345
56,150,8,16,1.8,0.5,0.0005,0.081,56.57,21,53,0.68097,0.65841,0.05216,0.04139,0.87825,0.75,0.323
56,150,8,32,1.8,0.5,0.0005,0.09,53.319,24,210,0.68097,0.67685,0.05216,0.05111,0.87825,0.87825,0.419
56,150,8,64,1.8,0.5,0.0005,0.056,52.054,15,50,0.68097,0.68604,0.05216,0.07084,0.87825,0.97581,0.395
57,150,8,0,1.8,0.5,0.0005,0.063,48.457,17,32,0.55449,0.53831,0.04567,0.04341,0.7033,0.68714,0.378
57,150,8,1,1.8,0.5,0.0005,0.063,44.796,17,33,0.55746,0.53831,0.04764,0.04341,0.74206,0.68714,0.368
57,150,8,2,1.8,0.5,0.0005,0.059,43.081,16,33,0.55746,0.53831,0.04764,0.04341,0.74206,0.68714,0.368
57,150,8,4,1.8,0.5,0.0005,0.057,40.454,16,34,0.55746,0.53831,0.04764,0.04341,0.74206,0.68714,0.368
57,150,8,8,1.8,0.5,0.0005,0.053,39.582,15,36,0.55746,0.53831,0.04764,0.04341,0.74206,0.68714,0.368
57,150,8,16,1.8,0.5,0.0005,0.05,36.277,14,50,0.56754,0.55851,0.05447,0.0502,0.8119,0.80911,0.439
57,150,8,32,1.8,0.5,0.0005,0.058,36.443,16,56,0.56754,0.58258,0.05447,0.06218,0.8119,0.88889,0.435
57,150,8,64,1.8,0.5,0.0005,0.054,36.921,14,63,0.58923,0.60846,0.06672,0.09507,0.92085,1.0,0.452
58,150,8,0,1.8,0.5,0.0005,0.066,73.256,18,36,0.48659,0.52863,0.05274,0.04084,0.71714,0.67857,0.282
58,150,8,1,1.8,0.5,0.0005,0.068,69.22,17,40,0.48659,0.53009,0.05274,0.04497,0.71714,0.73016,0.268
58,150,8,2,1.8,0.5,0.0005,0.067,63.861,17,39,0.48659,0.53009,0.05274,0.04497,0.71714,0.73016,0.268
58,150,8,4,1.8,0.5,0.0005,0.063,62.591,17,47,0.48659,0.53009,0.05274,0.04497,0.71714,0.73016,0.268
58,150,8,8,1.8,0.5,0.0005,0.063,59.156,17,60,0.48659,0.53636,0.05274,0.04849,0.71714,0.78695,0.256
58,150,8,16,1.8,0.5,0.0005,0.07,52.898,19,60,0.48659,0.55799,0.05274,0.05518,0.71714,0.86636,0.302
58,150,8,32,1.8,0.5,0.0005,0.056,49.188,15,71,0.51763,0.55799,0.05601,0.06734,0.80612,0.91429,0.34
58,150,8,64,1.8,0.5,0.0005,0.07,50.339,19,98,0.51763,0.58117,0.05601,0.08469,0.80612,0.96023,0.5
59,150,8,0,1.8,0.5,0.0005,0.07,66.181,19,61,0.37292,0.37229,0.05181,0.04764,0.61496,0.58069,0.341
59,150,8,1,1.8,0.5,0.0005,0.07,62.813,19,53,0.37292,0.38307,0.05181,0.0504,0.61496,0.66133,0.326
59,150,8,2,1.8,0.5,0.0005,0.072,62.567,19,74,0.37292,0.38307,0.05181,0.0504,0.61496,0.66133,0.326
59,150,8,4,1.8,0.5,0.0005,0.069,63.543,18,51,0.37292,0.4699,0.05181,0.06698,0.61496,1.0,0.5
59,150,8,8,1.8,0.5,0.0005,0.061,57.709,16,45,0.45611,0.4699,0.06325,0.06698,0.97436,1.0,0.52
59,150,8,16,1.8,0.5,0.0005,0.056,55.172,15,63,0.45611,0.46997,0.06325,0.0746,0.97436,1.0,0.491
59,150,8,32,1.8,0.5,0.0005,0.059,54.038,16,73,0.45611,0.47797,0.06325,0.08464,0.97436,1.0,0.556
59,150,8,64,1.8,0.5,0.0005,0.059,55.318,15,64,0.46413,0.49484,0.06601,0.12856,0.9878,1.0,0.447
60,150,8,0,1.8,0.5,0.0005,0.055,62.964,15,32,0.53144,0.5121,0.05341,0.04469,0.83242,0.66721,0.412
60,150,8,1,1.8,0.5,0.0005,0.056,59.371,15,32,0.53144,0.5121,0.05341,0.04469,0.83242,0.66721,0.412
60,150,8,2,1.8,0.5,0.0005,0.058,56.285,15,32,0.53144,0.5121,0.05341,0.04469,0.83242,0.66721,0.412
60,150,8,4,1.8,0.5,0.0005,0.051,54.644,14,32,0.53144,0.5121,0.05341,0.04469,0.83242,0.66721,0.412
60,150,8,8,1.8,0.5,0.0005,0.056,51.989,15,48,0.53144,0.5121,0.05341,0.04469,0.83242,0.66721,0.412
60,150,8,16,1.8,0.5,0.0005,0.057,48.459,15,54,0.53144,0.51496,0.05341,0.05511,0.83242,0.79945,0.529
60,150,8,32,1.8,0.5,0.0005,0.063,44.893,17,135,0.53144,0.53433,0.05341,0.06815,0.83242,0.90152,0.513
60,150,8,64,1.8,0.5,0.0005,0.059,43.055,16,75,0.5411,0.55914,0.06361,0.10307,0.9029,0.99519,0.4
61,150,8,0,1.8,0.5,0.0005,0.072,58.106,19,36,0.44998,0.52545,0.0506,0.04236,0.65741,0.63324,0.432
61,150,8,1,1.8,0.5,0.0005,0.077,54.291,19,38,0.44998,0.52545,0.0506,0.04236,0.65741,0.63324,0.432
61,150,8,2,1.8,0.5,0.0005,0.07,54.237,18,41,0.44998,0.52545,0.0506,0.04236,0.65741,0.63324,0.432
61,150,8,4,1.8,0.5,0.0005,0.083,50.535,22,61,0.55247,0.53028,0.06603,0.04552,0.8985,0.70238,0.548
61,150,8,8,1.8,0.5,0.0005,0.093,47.365,23,47,0.55247,0.53028,0.06603,0.04552,0.8985,0.70238,0.548
61,150,8,16,1.8,0.5,0.0005,0.066,42.89,17,73,0.55792,0.53028,0.06885,0.04552,0.90357,0.70238,0.595
61,150,8,32,1.8,0.5,0.0005,0.062,46.095,16,142,0.56949,0.56282,0.08746,0.07908,0.95213,0.97872,0.621
61,150,8,64,1.8,0.5,0.0005,0.063,45.888,16,85,0.56949,0.56701,0.08746,0.11097,0.95213,1.0,0.557
62,150,8,0,1.8,0.5,0.0005,0.059,73.306,16,37,0.65986,0.65986,0.03277,0.03277,0.6875,0.6875,1.0
62,150,8,1,1.8,0.5,0.0005,0.059,68.89,16,38,0.65986,0.65986,0.03277,0.03277,0.6875,0.6875,1.0
62,150,8,2,1.8,0.5,0.0005,0.054,64.362,15,38,0.65986,0.65986,0.03277,0.03277,0.6875,0.6875,1.0
62,150,8,4,1.8,0.5,0.0005,0.059,61.235,16,40,0.65986,0.65986,0.03277,0.03277,0.6875,0.6875,1.0
62,150,8,8,1.8,0.5,0.0005,0.052,58.005,14,41,0.66968,0.65986,0.0432,0.03277,0.85571,0.6875,0.8
62,150,8,16,1.8,0.5,0.0005,0.058,52.887,16,97,0.66968,0.663,0.0432,0.03561,0.85571,0.7398,0.84
62,150,8,32,1.8,0.5,0.0005,0.057,53.663,16,132,0.66968,0.67531,0.04677,0.06112,0.87117,0.93571,0.615
62,150,8,64,1.8,0.5,0.0005,0.051,50.572,14,59,0.67048,0.67531,0.0574,0.07931,0.90126,0.98958,0.464
63,150,8,0,1.8,0.5,0.0005,0.059,57.343,16,32,0.5467,0.46046,0.0466,0.04437,0.70813,0.6511,0.196
63,150,8,1,1.8,0.5,0.0005,0.06,54.547,16,33,0.55133,0.46046,0.0486,0.04437,0.74405,0.6511,0.191
63,150,8,2,1.8,0.5,0.0005,0.058,52.839,15,34,0.55133,0.46046,0.0486,0.04437,0.74405,0.6511,0.191
63,150,8,4,1.8,0.5,0.0005,0.057,50.951,15,36,0.55133,0.46046,0.0486,0.04437,0.74405,0.6511,0.191
63,150,8,8,1.8,0.5,0.0005,0.057,48.865,15,43,0.55133,0.46046,0.0486,0.04437,0.74405,0.6511,0.191
63,150,8,16,1.8,0.5,0.0005,0.062,48.18,17,126,0.58063,0.52782,0.06115,0.05217,0.88514,0.85476,0.155
63,150,8,32,1.8,0.5,0.0005,0.073,46.228,19,57,0.58063,0.59469,0.06115,0.07154,0.88514,0.97561,0.182
63,150,8,64,1.8,0.5,0.0005,0.054,50.84,15,77,0.58978,0.60659,0.0662,0.0952,0.9125,0.98636,0.218
64,150,8,0,1.8,0.5,0.0005,0.05,71.037,14,27,0.50342,0.50734,0.05531,0.04659,0.7,0.63975,0.455
64,150,8,1,1.8,0.5,0.0005,0.051,66.578,14,27,0.50342,0.50734,0.05531,0.04659,0.7,0.63975,0.455
64,150,8,2,1.8,0.5,0.0005,0.052,65.809,14,29,0.50342,0.50734,0.05531,0.04659,0.7,0.63975,0.455
64,150,8,4,1.8,0.5,0.0005,0.047,60.732,13,65,0.50342,0.51119,0.05531,0.04764,0.7,0.70089,0.485
64,150,8,8,1.8,0.5,0.0005,0.047,56.302,13,43,0.50342,0.51119,0.05531,0.04764,0.7,0.70089,0.485
64,150,8,16,1.8,0.5,0.0005,0.051,53.041,14,38,0.50342,0.51846,0.05531,0.05091,0.7,0.76714,0.515
64,150,8,32,1.8,0.5,0.0005,0.05,49.386,14,59,0.50716,0.5365,0.05608,0.08434,0.74451,0.96875,0.5
64,150,8,64,1.8,0.5,0.0005,0.05,51.363,14,129,0.51831,0.55626,0.05821,0.11525,0.80159,1.0,0.414
65,150,8,0,1.8,0.5,0.0005,0.063,77.514,17,38,0.48444,0.47274,0.05168,0.04345,0.69286,0.62422,0.325
65,150,8,1,1.8,0.5,0.0005,0.059,71.382,17,41,0.48444,0.47274,0.05168,0.04345,0.69286,0.62422,0.325
65,150,8,2,1.8,0.5,0.0005,0.062,68.225,17,45,0.48444,0.47274,0.05168,0.04345,0.69286,0.62422,0.325
65,150,8,4,1.8,0.5,0.0005,0.056,62.853,16,64,0.48841,0.47274,0.05952,0.04345,0.78887,0.62422,0.295
65,150,8,8,1.8,0.5,0.0005,0.056,59.387,16,111,0.48841,0.47345,0.05952,0.0471,0.78887,0.70879,0.277
65,150,8,16,1.8,0.5,0.0005,0.06,56.068,17,142,0.49066,0.51929,0.06128,0.06114,0.81944,0.98529,0.228
65,150,8,32,1.8,0.5,0.0005,0.06,53.793,17,71,0.50638,0.53719,0.06551,0.07229,0.87688,0.99405,0.311
65,150,8,64,1.8,0.5,0.0005,0.08,48.516,21,68,0.50638,0.55058,0.06551,0.1111,0.87688,1.0,0.312
66,150,8,0,1.8,0.5,0.0005,0.053,82.607,15,71,0.53905,0.5153,0.04952,0.04141,0.71577,0.63874,0.282
66,150,8,1,1.8,0.5,0.0005,0.051,78.769,15,124,0.53905,0.5153,0.04952,0.04141,0.71577,0.63874,0.282
66,150,8,2,1.8,0.5,0.0005,0.055,75.755,15,57,0.53905,0.5623,0.04952,0.05551,0.71577,0.98438,0.244
66,150,8,4,1.8,0.5,0.0005,0.052,69.628,15,46,0.53905,0.5623,0.04952,0.05551,0.71577,0.98438,0.244
66,150,8,8,1.8,0.5,0.0005,0.052,66.246,15,56,0.53905,0.57206,0.04952,0.0588,0.71577,0.98485,0.239
66,150,8,16,1.8,0.5,0.0005,0.053,60.708,15,67,0.53905,0.57306,0.04952,0.06444,0.71577,0.99306,0.224
66,150,8,32,1.8,0.5,0.0005,0.051,57.173,15,61,0.55347,0.58275,0.05281,0.07707,0.78286,0.99405,0.288
66,150,8,64,1.8,0.5,0.0005,0.055,53.136,16,58,0.55769,0.59114,0.05347,0.10328,0.81746,1.0,0.333
67,150,8,0,1.8,0.5,0.0005,0.064,76.794,18,41,0.37701,0.37319,0.04513,0.04454,0.58929,0.58117,0.353
67,150,8,1,1.8,0.5,0.0005,0.06,74.31,17,52,0.37701,0.44397,0.04513,0.05166,0.58929,0.74143,0.324
67,150,8,2,1.8,0.5,0.0005,0.062,72.44,18,50,0.37701,0.44397,0.04513,0.05166,0.58929,0.74143,0.324
67,150,8,4,1.8,0.5,0.0005,0.059,69.588,17,53,0.37701,0.44397,0.04513,0.05166,0.58929,0.74143,0.324
67,150,8,8,1.8,0.5,0.0005,0.06,66.692,17,67,0.37701,0.44397,0.04513,0.05166,0.58929,0.74143,0.324
67,150,8,16,1.8,0.5,0.0005,0.058,65.012,17,48,0.49073,0.50631,0.05535,0.0638,0.98333,0.96875,0.442
67,150,8,32,1.8,0.5,0.0005,0.063,62.819,18,53,0.50213,0.54526,0.05861,0.07867,0.98438,1.0,0.636
67,150,8,64,1.8,0.5,0.0005,0.075,63.384,21,84,0.50213,0.55332,0.05861,0.11167,0.98438,1.0,0.483
68,150,8,0,1.8,0.5,0.0005,0.077,68.288,21,31,0.49218,0.53047,0.04868,0.04042,0.68168,0.64821,0.593
68,150,8,1,1.8,0.5,0.0005,0.074,64.137,21,31,0.49218,0.53047,0.04868,0.04042,0.68168,0.64821,0.593
68,150,8,2,1.8,0.5,0.0005,0.082,61.604,23,31,0.49218,0.53047,0.04868,0.04042,0.68168,0.64821,0.593
68,150,8,4,1.8,0.5,0.0005,0.063,59.336,18,32,0.52313,0.53047,0.05086,0.04042,0.77083,0.64821,0.571
68,150,8,8,1.8,0.5,0.0005,0.053,55.871,15,37,0.52965,0.53047,0.05176,0.04042,0.78,0.64821,0.607
68,150,8,16,1.8,0.5,0.0005,0.056,54.147,16,63,0.52965,0.55957,0.05176,0.05509,0.78,0.91786,0.447
68,150,8,32,1.8,0.5,0.0005,0.068,57.767,19,91,0.54433,0.57898,0.05357,0.08164,0.81456,0.99405,0.447
68,150,8,64,1.8,0.5,0.0005,0.078,52.68,22,56,0.57445,0.59086,0.06778,0.1181,0.93382,1.0,0.366
69,150,8,0,1.8,0.5,0.0005,0.06,76.729,17,32,0.4392,0.3778,0.05615,0.04605,0.7037,0.57275,0.317
69,150,8,1,1.8,0.5,0.0005,0.062,72.623,18,33,0.4392,0.3778,0.05615,0.04605,0.7037,0.57275,0.317
69,150,8,2,1.8,0.5,0.0005,0.058,71.886,17,34,0.4392,0.3778,0.05615,0.04605,0.7037,0.57275,0.317
69,150,8,4,1.8,0.5,0.0005,0.058,70.758,17,37,0.4392,0.3778,0.05615,0.04605,0.7037,0.57275,0.317
69,150,8,8,1.8,0.5,0.0005,0.062,66.483,18,47,0.4392,0.38109,0.05615,0.05064,0.7037,0.63177,0.302
69,150,8,16,1.8,0.5,0.0005,0.053,63.861,15,52,0.45963,0.45771,0.05822,0.07954,0.73852,0.96347,0.358
69,150,8,32,1.8,0.5,0.0005,0.054,65.025,16,149,0.46187,0.48398,0.06163,0.10313,0.7734,0.9828,0.407
69,150,8,64,1.8,0.5,0.0005,0.063,67.326,18,168,0.46686,0.4902,0.06908,0.12745,0.85189,1.0,0.408
70,150,8,0,1.8,0.5,0.0005,0.053,72.393,15,39,0.63988,0.51027,0.05184,0.04049,0.89583,0.6391,0.265
70,150,8,1,1.8,0.5,0.0005,0.051,69.222,15,49,0.63988,0.51027,0.05184,0.04049,0.89583,0.6391,0.265
70,150,8,2,1.8,0.5,0.0005,0.053,67.905,15,64,0.63988,0.60279,0.05184,0.05124,0.89583,0.93,0.324
70,150,8,4,1.8,0.5,0.0005,0.054,66.33,15,49,0.64227,0.60279,0.05436,0.05124,0.91,0.93,0.316
70,150,8,8,1.8,0.5,0.0005,0.066,64.543,19,47,0.64719,0.60279,0.05781,0.05124,0.91346,0.93,0.308
70,150,8,16,1.8,0.5,0.0005,0.049,58.257,14,98,0.64719,0.60279,0.05781,0.05124,0.91346,0.93,0.308
70,150,8,32,1.8,0.5,0.0005,0.048,55.156,14,72,0.64719,0.63039,0.05781,0.07095,0.91346,0.96324,0.5
70,150,8,64,1.8,0.5,0.0005,0.059,58.902,17,125,0.64719,0.64212,0.05781,0.08971,0.91346,0.98913,0.412
71,150,8,0,1.8,0.5,0.0005,0.059,68.275,17,39,0.45699,0.30277,0.05323,0.05974,0.6926,0.65152,0.13
71,150,8,1,1.8,0.5,0.0005,0.055,64.367,16,41,0.45903,0.30277,0.05609,0.05974,0.7381,0.65152,0.125
71,150,8,2,1.8,0.5,0.0005,0.055,62.188,16,46,0.46237,0.30277,0.05873,0.05974,0.76843,0.65152,0.123
71,150,8,4,1.8,0.5,0.0005,0.055,60.115,16,45,0.46237,0.42052,0.05873,0.065,0.76843,0.91369,0.175
71,150,8,8,1.8,0.5,0.0005,0.054,57.505,16,101,0.46237,0.4639,0.05873,0.07311,0.76843,0.94251,0.2
71,150,8,16,1.8,0.5,0.0005,0.051,54.855,15,80,0.46237,0.49956,0.05873,0.08304,0.76843,0.94762,0.267
71,150,8,32,1.8,0.5,0.0005,0.054,52.826,16,73,0.46237,0.51068,0.05873,0.09857,0.76843,1.0,0.239
71,150,8,64,1.8,0.5,0.0005,0.059,58.776,17,128,0.46237,0.51961,0.05873,0.11826,0.76843,1.0,0.25
72,150,8,0,1.8,0.5,0.0005,0.061,70.227,17,42,0.50651,0.27867,0.05022,0.05188,0.69355,0.58104,0.056
72,150,8,1,1.8,0.5,0.0005,0.064,67.949,18,48,0.50651,0.49215,0.05022,0.05697,0.69355,0.99138,0.053
72,150,8,2,1.8,0.5,0.0005,0.059,67.609,17,48,0.51811,0.49215,0.05309,0.05697,0.75335,0.99138,0.052
72,150,8,4,1.8,0.5,0.0005,0.06,65.79,17,45,0.54179,0.49215,0.06629,0.05697,0.88828,0.99138,0.046
72,150,8,8,1.8,0.5,0.0005,0.059,60.805,17,50,0.54179,0.49268,0.06629,0.05844,0.88828,0.99167,0.045
72,150,8,16,1.8,0.5,0.0005,0.06,57.264,17,50,0.54179,0.49268,0.06629,0.05844,0.88828,0.99167,0.045
72,150,8,32,1.8,0.5,0.0005,0.053,57.364,15,47,0.54185,0.51705,0.07103,0.06836,0.89983,1.0,0.083
72,150,8,64,1.8,0.5,0.0005,0.053,64.578,15,125,0.57029,0.57074,0.08012,0.10584,0.93095,1.0,0.146
73,150,8,0,1.8,0.5,0.0005,0.066,57.256,18,33,0.45238,0.48593,0.04763,0.04113,0.65025,0.63857,0.227
73,150,8,1,1.8,0.5,0.0005,0.064,52.969,18,33,0.45238,0.48593,0.04763,0.04113,0.65025,0.63857,0.227
73,150,8,2,1.8,0.5,0.0005,0.059,51.496,17,34,0.45238,0.48593,0.04763,0.04113,0.65025,0.63857,0.227
73,150,8,4,1.8,0.5,0.0005,0.059,48.758,17,36,0.45238,0.48593,0.04763,0.04113,0.65025,0.63857,0.227
73,150,8,8,1.8,0.5,0.0005,0.056,46.646,16,46,0.45238,0.48593,0.04763,0.04113,0.65025,0.63857,0.227
73,150,8,16,1.8,0.5,0.0005,0.055,46.233,16,67,0.47698,0.53944,0.05331,0.05412,0.75558,0.94531,0.231
73,150,8,32,1.8,0.5,0.0005,0.059,48.177,17,97,0.51445,0.5559,0.05874,0.07919,0.87857,0.98864,0.254
73,150,8,64,1.8,0.5,0.0005,0.075,47.496,21,70,0.51445,0.56458,0.05874,0.09715,0.87857,0.99528,0.294
74,150,8,0,1.8,0.5,0.0005,0.06,60.907,17,45,0.5212,0.37139,0.05275,0.05267,0.71571,0.63571,0.136
74,150,8,1,1.8,0.5,0.0005,0.056,57.764,16,50,0.5212,0.37139,0.05275,0.05267,0.71571,0.63571,0.136
74,150,8,2,1.8,0.5,0.0005,0.055,55.573,16,67,0.5212,0.37139,0.05275,0.05267,0.71571,0.63571,0.136
74,150,8,4,1.8,0.5,0.0005,0.051,53.134,15,41,0.5212,0.47807,0.05275,0.06031,0.71571,0.91935,0.217
74,150,8,8,1.8,0.5,0.0005,0.055,50.731,16,64,0.52764,0.5219,0.05629,0.06456,0.77296,0.95455,0.271
74,150,8,16,1.8,0.5,0.0005,0.051,46.756,15,61,0.53304,0.5219,0.06417,0.06456,0.84562,0.95455,0.255
74,150,8,32,1.8,0.5,0.0005,0.058,52.128,17,190,0.53468,0.53426,0.06832,0.08699,0.85924,0.9837,0.194
74,150,8,64,1.8,0.5,0.0005,0.063,50.432,18,95,0.58314,0.57299,0.08834,0.12561,0.98864,1.0,0.385
75,150,8,0,1.8,0.5,0.0005,0.063,58.358,18,33,0.45519,0.48383,0.044,0.04306,0.63199,0.65584,0.406
75,150,8,1,1.8,0.5,0.0005,0.058,55.061,17,34,0.45519,0.48383,0.044,0.04306,0.63199,0.65584,0.406
75,150,8,2,1.8,0.5,0.0005,0.058,52.25,17,34,0.45519,0.48383,0.044,0.04306,0.63199,0.65584,0.406
75,150,8,4,1.8,0.5,0.0005,0.055,50.093,16,34,0.5613,0.48383,0.04985,0.04306,0.89423,0.65584,0.5
75,150,8,8,1.8,0.5,0.0005,0.055,48.494,16,77,0.5613,0.52998,0.04985,0.05102,0.89423,0.8955,0.432
75,150,8,16,1.8,0.5,0.0005,0.047,45.386,14,62,0.58126,0.55085,0.06053,0.055,0.91406,0.91964,0.364
75,150,8,32,1.8,0.5,0.0005,0.047,43.168,14,121,0.58126,0.56259,0.06053,0.06179,0.91406,0.92742,0.432
75,150,8,64,1.8,0.5,0.0005,0.054,42.149,16,79,0.58126,0.58611,0.06053,0.104,0.91406,0.9898,0.373
76,150,8,0,1.8,0.5,0.0005,0.065,75.719,18,39,0.46893,0.45869,0.05786,0.04552,0.71305,0.62566,0.273
76,150,8,1,1.8,0.5,0.0005,0.065,70.392,18,48,0.46893,0.45869,0.05786,0.04552,0.71305,0.62566,0.273
76,150,8,2,1.8,0.5,0.0005,0.06,68.606,17,77,0.48947,0.51311,0.06768,0.05905,0.84286,0.98529,0.232
76,150,8,4,1.8,0.5,0.0005,0.056,64.501,16,53,0.50242,0.51311,0.07003,0.05905,0.86486,0.98529,0.224
76,150,8,8,1.8,0.5,0.0005,0.06,60.573,16,50,0.50242,0.51311,0.07003,0.05905,0.86486,0.98529,0.224
76,150,8,16,1.8,0.5,0.0005,0.065,54.314,18,44,0.51687,0.51311,0.08042,0.06309,0.91667,0.98611,0.219
76,150,8,32,1.8,0.5,0.0005,0.06,53.449,17,69,0.51687,0.51311,0.08042,0.06915,0.91667,0.9875,0.206
76,150,8,64,1.8,0.5,0.0005,0.065,69.634,18,215,0.52549,0.54236,0.08345,0.11814,0.92442,0.99609,0.259
77,150,8,0,1.8,0.5,0.0005,0.054,70.994,15,42,0.40098,0.21821,0.06489,0.05919,0.81567,0.61636,0.216
77,150,8,1,1.8,0.5,0.0005,0.053,66.623,15,48,0.40098,0.21821,0.06489,0.05919,0.81567,0.61636,0.216
77,150,8,2,1.8,0.5,0.0005,0.053,64.296,15,68,0.40098,0.34408,0.06489,0.0732,0.81567,0.96622,0.236
77,150,8,4,1.8,0.5,0.0005,0.052,63.882,15,48,0.40098,0.34408,0.06489,0.0732,0.81567,0.96622,0.236
77,150,8,8,1.8,0.5,0.0005,0.053,61.093,15,41,0.40335,0.34408,0.06723,0.0732,0.83442,0.96622,0.228
77,150,8,16,1.8,0.5,0.0005,0.05,58.75,14,74,0.40335,0.34408,0.06723,0.0732,0.83442,0.96622,0.228
77,150,8,32,1.8,0.5,0.0005,0.056,59.285,15,79,0.40335,0.42271,0.06723,0.11502,0.83442,1.0,0.216
77,150,8,64,1.8,0.5,0.0005,0.061,57.534,17,68,0.42847,0.43306,0.07483,0.14713,0.92105,1.0,0.259
78,150,8,0,1.8,0.5,0.0005,0.049,76.626,14,35,0.54714,0.5382,0.04326,0.03859,0.66369,0.61905,0.6
78,150,8,1,1.8,0.5,0.0005,0.052,72.697,15,36,0.54714,0.5382,0.04326,0.03859,0.66369,0.61905,0.6
78,150,8,2,1.8,0.5,0.0005,0.052,71.692,15,37,0.54714,0.5382,0.04326,0.03859,0.66369,0.61905,0.6
78,150,8,4,1.8,0.5,0.0005,0.052,67.205,15,42,0.54714,0.5382,0.04326,0.03859,0.66369,0.61905,0.6
78,150,8,8,1.8,0.5,0.0005,0.048,65.64,14,49,0.54714,0.54036,0.04326,0.04129,0.66369,0.66857,0.633
78,150,8,16,1.8,0.5,0.0005,0.049,64.112,14,84,0.54714,0.58323,0.04326,0.05002,0.66369,0.86905,0.543
78,150,8,32,1.8,0.5,0.0005,0.052,66.838,15,157,0.54714,0.60236,0.04326,0.08474,0.66369,0.98936,0.42
