i,size_grid,nb_srcs,alpha,mu,decay,epsilon,time_sp,time_bio,n_steps_sp,n_steps_bio,perf_sp,perf_bio,cost_sp,cost_bio,ft_sp,ft_bio,diffset
145,150,8,2,1.8,0.5,0.0005,0.062,50.385,18,42,0.74368,0.76035,0.03867,0.04086,0.78061,0.78838,0.375
145,150,8,4,1.8,0.5,0.0005,0.058,48.984,17,39,0.74368,0.76035,0.03867,0.04086,0.78061,0.78838,0.375
145,150,8,8,1.8,0.5,0.0005,0.062,48.398,18,67,0.74368,0.76035,0.03867,0.04086,0.78061,0.78838,0.375
145,150,8,16,1.8,0.5,0.0005,0.045,46.033,13,43,0.78811,0.76089,0.06001,0.04164,0.98603,0.8327,0.611
145,150,8,32,1.8,0.5,0.0005,0.047,43.897,14,44,0.78811,0.76089,0.06001,0.04164,0.98603,0.8327,0.611
145,150,8,64,1.8,0.5,0.0005,0.044,41.896,13,69,0.78811,0.77293,0.06103,0.05589,0.98645,0.95848,0.413
146,150,8,0,1.8,0.5,0.0005,0.049,55.794,14,29,0.66219,0.62706,0.05539,0.04608,0.87228,0.78054,0.4
146,150,8,1,1.8,0.5,0.0005,0.049,53.398,14,29,0.66219,0.62706,0.05539,0.04608,0.87228,0.78054,0.4
146,150,8,2,1.8,0.5,0.0005,0.049,52.365,14,33,0.66219,0.62706,0.05539,0.04608,0.87228,0.78054,0.4
146,150,8,4,1.8,0.5,0.0005,0.048,51.678,14,34,0.66219,0.62706,0.05539,0.04608,0.87228,0.78054,0.4
146,150,8,8,1.8,0.5,0.0005,0.05,48.946,14,34,0.66219,0.62706,0.05539,0.04608,0.87228,0.78054,0.4
146,150,8,16,1.8,0.5,0.0005,0.048,47.261,14,93,0.66219,0.6386,0.05539,0.05032,0.87228,0.8419,0.368
146,150,8,32,1.8,0.5,0.0005,0.051,45.464,15,53,0.66219,0.63877,0.05539,0.06659,0.87228,0.93892,0.304
146,150,8,64,1.8,0.5,0.0005,0.062,45.824,18,79,0.6441,0.64716,0.04966,0.09669,0.78099,0.99003,0.23
147,150,8,0,1.8,0.5,0.0005,0.049,64.912,14,31,0.80136,0.7981,0.05573,0.05497,0.87726,0.85299,0.45
147,150,8,1,1.8,0.5,0.0005,0.048,62.202,14,31,0.80136,0.7981,0.05573,0.05497,0.87726,0.85299,0.45
147,150,8,2,1.8,0.5,0.0005,0.044,61.174,13,31,0.80243,0.7981,0.05576,0.05497,0.87726,0.85299,0.568
147,150,8,4,1.8,0.5,0.0005,0.044,58.476,13,32,0.80243,0.7981,0.05576,0.05497,0.87726,0.85299,0.568
147,150,8,8,1.8,0.5,0.0005,0.044,55.43,13,132,0.80243,0.7981,0.05576,0.05497,0.87726,0.85299,0.568
147,150,8,16,1.8,0.5,0.0005,0.045,51.539,13,33,0.80243,0.79703,0.05576,0.05646,0.87726,0.90833,0.429
147,150,8,32,1.8,0.5,0.0005,0.044,47.187,13,32,0.80243,0.79703,0.05576,0.05646,0.87726,0.90833,0.429
147,150,8,64,1.8,0.5,0.0005,0.048,43.322,14,64,0.81004,0.80241,0.06609,0.06233,0.9406,0.93319,0.373
148,150,8,0,1.8,0.5,0.0005,0.056,60.4,16,32,0.74479,0.73743,0.04128,0.03589,0.84492,0.75291,0.519
148,150,8,1,1.8,0.5,0.0005,0.055,58.502,16,33,0.74479,0.73743,0.04128,0.03589,0.84492,0.75291,0.519
148,150,8,2,1.8,0.5,0.0005,0.054,58.57,16,33,0.74479,0.73743,0.04128,0.03589,0.84492,0.75291,0.519
148,150,8,4,1.8,0.5,0.0005,0.054,55.612,16,33,0.74479,0.73743,0.04128,0.03589,0.84492,0.75291,0.519
148,150,8,8,1.8,0.5,0.0005,0.055,53.7,16,41,0.74479,0.73314,0.04128,0.03781,0.84492,0.76365,0.519
148,150,8,16,1.8,0.5,0.0005,0.058,51.153,17,41,0.74479,0.73314,0.04128,0.03781,0.84492,0.76365,0.519
148,150,8,32,1.8,0.5,0.0005,0.047,49.004,14,54,0.74479,0.74395,0.04254,0.05225,0.86294,0.91901,0.548
148,150,8,64,1.8,0.5,0.0005,0.048,46.45,14,45,0.74479,0.74479,0.04254,0.06449,0.86294,0.96249,0.742
149,150,8,0,1.8,0.5,0.0005,0.047,84.035,13,30,0.7583,0.73774,0.05854,0.04563,0.97848,0.7889,0.304
149,150,8,1,1.8,0.5,0.0005,0.044,77.272,13,31,0.7583,0.73774,0.05854,0.04563,0.97848,0.7889,0.304
149,150,8,2,1.8,0.5,0.0005,0.044,73.705,13,31,0.7583,0.73774,0.05854,0.04563,0.97848,0.7889,0.304
149,150,8,4,1.8,0.5,0.0005,0.044,69.26,13,31,0.7583,0.73774,0.05854,0.04563,0.97848,0.7889,0.304
149,150,8,8,1.8,0.5,0.0005,0.044,64.242,13,31,0.7583,0.73774,0.05854,0.04563,0.97848,0.7889,0.304
149,150,8,16,1.8,0.5,0.0005,0.045,58.78,13,48,0.74191,0.73774,0.04863,0.04563,0.88711,0.7889,0.326
149,150,8,32,1.8,0.5,0.0005,0.047,52.702,13,44,0.74191,0.74752,0.04863,0.04945,0.88711,0.88195,0.364
149,150,8,64,1.8,0.5,0.0005,0.051,55.843,15,134,0.74191,0.74753,0.04863,0.0652,0.88711,0.96045,0.468
150,150,8,0,1.8,0.5,0.0005,0.059,53.986,16,47,0.47345,0.45494,0.05498,0.0521,0.69764,0.66654,0.535
150,150,8,1,1.8,0.5,0.0005,0.054,50.648,15,46,0.47345,0.45494,0.05498,0.0521,0.69764,0.66654,0.535
150,150,8,2,1.8,0.5,0.0005,0.052,49.796,15,46,0.47345,0.45494,0.05498,0.0521,0.69764,0.66654,0.535
150,150,8,4,1.8,0.5,0.0005,0.048,46.612,14,44,0.47345,0.45929,0.05498,0.05171,0.69764,0.67293,0.711
150,150,8,8,1.8,0.5,0.0005,0.051,43.847,15,43,0.47345,0.45929,0.05498,0.05171,0.69764,0.67293,0.711
150,150,8,16,1.8,0.5,0.0005,0.048,43.093,14,73,0.53915,0.51967,0.07055,0.06793,0.92862,0.94215,0.529
150,150,8,32,1.8,0.5,0.0005,0.05,41.722,14,64,0.53915,0.57671,0.07055,0.10269,0.92862,0.99839,0.54
150,150,8,64,1.8,0.5,0.0005,0.049,38.617,14,74,0.53915,0.58098,0.07055,0.11601,0.92862,0.99856,0.486
151,150,8,0,1.8,0.5,0.0005,0.049,67.332,14,43,0.6633,0.64096,0.04171,0.03976,0.73058,0.71688,0.692
151,150,8,1,1.8,0.5,0.0005,0.045,63.64,13,48,0.6633,0.64096,0.04171,0.03976,0.73058,0.71688,0.692
151,150,8,2,1.8,0.5,0.0005,0.048,61.627,14,54,0.6633,0.64124,0.04171,0.04077,0.73058,0.71728,0.607
151,150,8,4,1.8,0.5,0.0005,0.044,64.329,13,51,0.6633,0.64124,0.04171,0.04077,0.73058,0.71728,0.607
151,150,8,8,1.8,0.5,0.0005,0.049,62.095,14,59,0.6633,0.64124,0.04171,0.04077,0.73058,0.71728,0.607
151,150,8,16,1.8,0.5,0.0005,0.045,58.908,13,44,0.66611,0.6708,0.03973,0.04921,0.72725,0.91454,0.471
151,150,8,32,1.8,0.5,0.0005,0.048,51.154,14,65,0.66611,0.67523,0.03973,0.05711,0.72725,0.97696,0.421
151,150,8,64,1.8,0.5,0.0005,0.055,63.777,16,142,0.6676,0.68829,0.04506,0.08434,0.8006,0.98431,0.412
152,150,8,0,1.8,0.5,0.0005,0.066,43.198,19,29,0.67849,0.65381,0.04666,0.04182,0.77161,0.73043,0.323
152,150,8,1,1.8,0.5,0.0005,0.065,42.084,19,29,0.67849,0.65381,0.04666,0.04182,0.77161,0.73043,0.323
152,150,8,2,1.8,0.5,0.0005,0.065,40.641,19,29,0.67849,0.65381,0.04666,0.04182,0.77161,0.73043,0.323
152,150,8,4,1.8,0.5,0.0005,0.068,39.744,20,31,0.67849,0.65381,0.04666,0.04182,0.77161,0.73043,0.323
152,150,8,8,1.8,0.5,0.0005,0.058,38.358,17,117,0.68208,0.65076,0.04928,0.04156,0.84998,0.73043,0.387
152,150,8,16,1.8,0.5,0.0005,0.061,36.157,18,47,0.68208,0.68523,0.04928,0.05736,0.84998,0.9574,0.441
152,150,8,32,1.8,0.5,0.0005,0.061,33.137,18,46,0.70097,0.68523,0.05766,0.05936,0.90559,0.96382,0.545
152,150,8,64,1.8,0.5,0.0005,0.051,31.945,15,74,0.70443,0.70397,0.06048,0.07283,0.95353,0.97909,0.488
153,150,8,0,1.8,0.5,0.0005,0.065,57.054,18,29,0.70147,0.67972,0.05948,0.05803,0.84885,0.82752,0.333
153,150,8,1,1.8,0.5,0.0005,0.065,52.266,18,29,0.70147,0.67972,0.05948,0.05803,0.84885,0.82752,0.333
153,150,8,2,1.8,0.5,0.0005,0.065,49.243,18,29,0.70147,0.67972,0.05948,0.05803,0.84885,0.82752,0.333
153,150,8,4,1.8,0.5,0.0005,0.063,46.991,18,29,0.6919,0.67972,0.05735,0.05803,0.83759,0.82752,0.184
153,150,8,8,1.8,0.5,0.0005,0.06,43.505,17,29,0.6919,0.67972,0.05735,0.05803,0.83759,0.82752,0.184
153,150,8,16,1.8,0.5,0.0005,0.056,40.769,16,50,0.6919,0.67972,0.05735,0.05942,0.83759,0.86041,0.18
153,150,8,32,1.8,0.5,0.0005,0.062,37.297,18,50,0.6919,0.69865,0.05735,0.06702,0.83759,0.95188,0.28
153,150,8,64,1.8,0.5,0.0005,0.045,37.448,13,99,0.73919,0.7281,0.08023,0.07871,0.98694,0.99295,0.604
154,150,8,0,1.8,0.5,0.0005,0.046,64.474,13,34,0.66428,0.66325,0.04755,0.04554,0.84184,0.75458,0.419
154,150,8,1,1.8,0.5,0.0005,0.049,61.546,14,34,0.66428,0.66325,0.04755,0.04554,0.84184,0.75458,0.419
154,150,8,2,1.8,0.5,0.0005,0.049,60.219,13,34,0.66428,0.66325,0.04755,0.04554,0.84184,0.75458,0.419
154,150,8,4,1.8,0.5,0.0005,0.044,58.012,13,35,0.66428,0.66325,0.04755,0.04554,0.84184,0.75458,0.419
154,150,8,8,1.8,0.5,0.0005,0.08,57.758,23,37,0.66446,0.66325,0.05203,0.04554,0.8675,0.75458,0.394
154,150,8,16,1.8,0.5,0.0005,0.048,53.448,14,53,0.67127,0.66325,0.05548,0.04554,0.90999,0.75458,0.371
154,150,8,32,1.8,0.5,0.0005,0.048,49.756,14,67,0.67127,0.68269,0.05548,0.07061,0.90999,0.9645,0.452
154,150,8,64,1.8,0.5,0.0005,0.045,55.416,13,128,0.67794,0.66628,0.06479,0.08358,0.95578,0.9975,0.263
155,150,8,0,1.8,0.5,0.0005,0.056,47.436,16,46,0.65335,0.6176,0.05036,0.04165,0.89968,0.70517,0.324
155,150,8,1,1.8,0.5,0.0005,0.053,45.788,15,46,0.65335,0.61947,0.05036,0.04572,0.89968,0.72025,0.444
155,150,8,2,1.8,0.5,0.0005,0.051,44.788,15,46,0.65335,0.61947,0.05036,0.04572,0.89968,0.72025,0.444
155,150,8,4,1.8,0.5,0.0005,0.051,42.899,15,77,0.65335,0.6176,0.05036,0.04165,0.89968,0.70517,0.324
155,150,8,8,1.8,0.5,0.0005,0.047,41.752,14,59,0.65335,0.6176,0.05036,0.04165,0.89968,0.70517,0.324
155,150,8,16,1.8,0.5,0.0005,0.05,39.469,14,64,0.65335,0.61922,0.05036,0.04739,0.89968,0.81557,0.308
155,150,8,32,1.8,0.5,0.0005,0.05,39.38,15,68,0.65335,0.65643,0.05036,0.06507,0.89968,0.97144,0.271
155,150,8,64,1.8,0.5,0.0005,0.058,37.649,17,64,0.65335,0.65927,0.05036,0.08131,0.89968,0.9794,0.236
156,150,8,0,1.8,0.5,0.0005,0.054,57.222,15,32,0.61439,0.5257,0.07444,0.06201,0.95535,0.74402,0.5
156,150,8,1,1.8,0.5,0.0005,0.055,54.264,16,31,0.61439,0.5257,0.07444,0.06201,0.95535,0.74402,0.5
156,150,8,2,1.8,0.5,0.0005,0.052,52.031,15,32,0.61439,0.5257,0.07444,0.06201,0.95535,0.74402,0.5
156,150,8,4,1.8,0.5,0.0005,0.052,50.093,15,42,0.61439,0.5257,0.07444,0.06201,0.95535,0.74402,0.5
156,150,8,8,1.8,0.5,0.0005,0.052,48.403,15,35,0.61439,0.52574,0.07444,0.06307,0.95535,0.75109,0.581
156,150,8,16,1.8,0.5,0.0005,0.054,45.386,16,44,0.61439,0.52574,0.07444,0.06307,0.95535,0.75109,0.581
156,150,8,32,1.8,0.5,0.0005,0.045,44.36,13,109,0.61439,0.58305,0.0791,0.08544,0.97261,0.98769,0.453
156,150,8,64,1.8,0.5,0.0005,0.044,43.212,13,92,0.61439,0.5922,0.0791,0.12516,0.97261,0.99552,0.409
157,150,8,0,1.8,0.5,0.0005,0.053,53.574,15,44,0.53929,0.50919,0.06041,0.05794,0.79645,0.75013,0.229
157,150,8,1,1.8,0.5,0.0005,0.048,49.925,14,41,0.53929,0.51271,0.06041,0.0582,0.79645,0.75084,0.157
157,150,8,2,1.8,0.5,0.0005,0.051,48.661,15,39,0.53929,0.51271,0.06113,0.0582,0.78876,0.75084,0.157
157,150,8,4,1.8,0.5,0.0005,0.052,46.301,15,40,0.53929,0.51271,0.05828,0.0582,0.76216,0.75084,0.16
157,150,8,8,1.8,0.5,0.0005,0.048,44.072,14,49,0.53929,0.51271,0.06113,0.0582,0.78876,0.75084,0.157
157,150,8,16,1.8,0.5,0.0005,0.048,40.603,14,77,0.53831,0.55731,0.05842,0.07238,0.76216,0.93825,0.25
157,150,8,32,1.8,0.5,0.0005,0.052,40.224,15,106,0.55276,0.57341,0.07788,0.10425,0.92466,0.9987,0.443
157,150,8,64,1.8,0.5,0.0005,0.048,38.718,14,74,0.58353,0.59399,0.08763,0.12396,0.95283,0.99894,0.417
158,150,8,0,1.8,0.5,0.0005,0.056,52.705,16,66,0.66918,0.66908,0.04456,0.04635,0.72957,0.72896,0.536
158,150,8,1,1.8,0.5,0.0005,0.055,48.175,16,67,0.67146,0.66542,0.04664,0.04486,0.73801,0.70865,0.593
158,150,8,2,1.8,0.5,0.0005,0.055,48.622,16,80,0.67146,0.66542,0.04664,0.04486,0.73801,0.70865,0.593
158,150,8,4,1.8,0.5,0.0005,0.055,44.693,16,53,0.67146,0.66908,0.04664,0.04835,0.73801,0.81091,0.667
158,150,8,8,1.8,0.5,0.0005,0.056,42.824,16,80,0.67146,0.67877,0.04608,0.05053,0.73491,0.90639,0.516
158,150,8,16,1.8,0.5,0.0005,0.058,39.253,17,37,0.67146,0.69354,0.04608,0.0568,0.73491,0.91332,0.69
158,150,8,32,1.8,0.5,0.0005,0.055,35.848,16,34,0.70586,0.69354,0.05723,0.0568,0.96596,0.91332,0.541
158,150,8,64,1.8,0.5,0.0005,0.052,33.766,15,37,0.70572,0.69743,0.05997,0.07703,0.98523,0.96674,0.458
159,150,8,0,1.8,0.5,0.0005,0.061,61.872,17,31,0.61687,0.53594,0.04588,0.04624,0.74544,0.72475,0.581
159,150,8,1,1.8,0.5,0.0005,0.068,58.404,17,32,0.61687,0.53594,0.04588,0.04624,0.74544,0.72475,0.581
159,150,8,2,1.8,0.5,0.0005,0.066,57.885,17,32,0.61687,0.53594,0.04588,0.04624,0.74544,0.72475,0.581
159,150,8,4,1.8,0.5,0.0005,0.066,57.582,17,34,0.61687,0.53594,0.04588,0.04624,0.74544,0.72475,0.581
159,150,8,8,1.8,0.5,0.0005,0.062,54.349,17,59,0.61687,0.6642,0.04588,0.0566,0.74544,0.9849,0.618
159,150,8,16,1.8,0.5,0.0005,0.067,53.355,16,42,0.65542,0.6642,0.05978,0.0566,0.95057,0.9849,0.5
159,150,8,32,1.8,0.5,0.0005,0.054,49.23,13,51,0.67906,0.67235,0.0653,0.07301,0.98747,0.9883,0.442
159,150,8,64,1.8,0.5,0.0005,0.051,49.398,14,70,0.67906,0.6874,0.0653,0.09112,0.98747,0.99157,0.582
160,150,8,0,1.8,0.5,0.0005,0.047,71.475,13,29,0.71316,0.71316,0.03865,0.03853,0.76125,0.75721,0.889
160,150,8,1,1.8,0.5,0.0005,0.048,69.412,13,29,0.71316,0.71316,0.03865,0.03853,0.76125,0.75721,0.889
160,150,8,2,1.8,0.5,0.0005,0.047,64.867,13,29,0.71316,0.71316,0.03865,0.03853,0.76125,0.75721,0.889
160,150,8,4,1.8,0.5,0.0005,0.048,64.448,13,30,0.71316,0.71316,0.03865,0.03853,0.76125,0.75721,0.889
160,150,8,8,1.8,0.5,0.0005,0.046,60.927,13,31,0.71316,0.71316,0.03865,0.03853,0.76125,0.75721,0.889
160,150,8,16,1.8,0.5,0.0005,0.048,57.911,13,36,0.71316,0.71316,0.03865,0.03853,0.76125,0.75721,0.889
160,150,8,32,1.8,0.5,0.0005,0.047,54.584,13,38,0.71316,0.70549,0.03865,0.04915,0.76125,0.91978,0.583
160,150,8,64,1.8,0.5,0.0005,0.047,50.487,13,52,0.72004,0.7104,0.04814,0.07332,0.87147,0.99593,0.39
161,150,8,0,1.8,0.5,0.0005,0.062,54.871,17,36,0.54218,0.56399,0.05803,0.06159,0.74825,0.73533,0.308
161,150,8,1,1.8,0.5,0.0005,0.059,50.864,16,36,0.54218,0.56399,0.05803,0.06159,0.74825,0.73533,0.308
161,150,8,2,1.8,0.5,0.0005,0.059,49.488,16,36,0.54218,0.56399,0.05803,0.06159,0.74825,0.73533,0.308
161,150,8,4,1.8,0.5,0.0005,0.054,48.545,15,36,0.54103,0.56399,0.05585,0.06159,0.73682,0.73533,0.316
161,150,8,8,1.8,0.5,0.0005,0.056,47.003,15,39,0.54103,0.56399,0.05585,0.06159,0.73682,0.73533,0.316
161,150,8,16,1.8,0.5,0.0005,0.081,46.457,15,104,0.5395,0.57055,0.05602,0.07224,0.7456,0.89557,0.415
161,150,8,32,1.8,0.5,0.0005,0.068,41.719,17,118,0.5395,0.57269,0.05602,0.08016,0.7456,0.94524,0.319
161,150,8,64,1.8,0.5,0.0005,0.057,52.758,16,67,0.54103,0.59769,0.05686,0.11766,0.73688,0.99363,0.294
162,150,8,0,1.8,0.5,0.0005,0.086,68.378,17,31,0.76184,0.75715,0.03727,0.03547,0.7435,0.71238,0.333
162,150,8,1,1.8,0.5,0.0005,0.079,69.168,16,31,0.76184,0.75715,0.03727,0.03547,0.7435,0.71238,0.333
162,150,8,2,1.8,0.5,0.0005,0.081,67.351,16,35,0.76184,0.75715,0.03727,0.03547,0.7435,0.71238,0.333
162,150,8,4,1.8,0.5,0.0005,0.095,62.915,15,55,0.76184,0.73102,0.03727,0.03375,0.7435,0.73689,0.194
162,150,8,8,1.8,0.5,0.0005,0.1,63.243,16,142,0.76184,0.73102,0.03727,0.03375,0.7435,0.73689,0.194
162,150,8,16,1.8,0.5,0.0005,0.129,61.128,28,50,0.76623,0.75533,0.04418,0.03844,0.77766,0.90074,0.229
162,150,8,32,1.8,0.5,0.0005,0.091,67.958,19,174,0.77408,0.76654,0.05469,0.05221,0.96458,0.9736,0.486
162,150,8,64,1.8,0.5,0.0005,0.078,72.813,14,115,0.77408,0.77614,0.05886,0.06552,0.97724,0.98546,0.703
163,150,8,0,1.8,0.5,0.0005,0.096,92.326,18,29,0.74479,0.73163,0.04641,0.04748,0.81826,0.81775,0.567
163,150,8,1,1.8,0.5,0.0005,0.116,85.793,18,29,0.74479,0.73163,0.04641,0.04748,0.81826,0.81775,0.567
163,150,8,2,1.8,0.5,0.0005,0.076,78.641,17,30,0.74479,0.73163,0.04641,0.04748,0.81826,0.81775,0.567
163,150,8,4,1.8,0.5,0.0005,0.079,82.209,17,30,0.74479,0.73163,0.04641,0.04748,0.81826,0.81775,0.567
163,150,8,8,1.8,0.5,0.0005,0.082,76.994,17,34,0.74479,0.73163,0.04641,0.04748,0.81826,0.81775,0.567
163,150,8,16,1.8,0.5,0.0005,0.105,71.074,17,118,0.74479,0.75068,0.04641,0.05524,0.81826,0.94246,0.486
163,150,8,32,1.8,0.5,0.0005,0.093,69.182,18,50,0.74479,0.75068,0.04641,0.05524,0.81826,0.94246,0.486
163,150,8,64,1.8,0.5,0.0005,0.084,76.804,15,115,0.75994,0.76374,0.05483,0.0702,0.94276,0.96815,0.386
164,150,8,0,1.8,0.5,0.0005,0.089,102.23,17,29,0.78247,0.7835,0.04653,0.03708,0.8843,0.8637,0.237
164,150,8,1,1.8,0.5,0.0005,0.093,94.585,17,30,0.78247,0.7835,0.04653,0.03708,0.8843,0.8637,0.237
164,150,8,2,1.8,0.5,0.0005,0.078,94.369,16,31,0.78247,0.7835,0.04653,0.03708,0.8843,0.8637,0.237
164,150,8,4,1.8,0.5,0.0005,0.072,91.088,16,31,0.78247,0.7835,0.04653,0.03708,0.8843,0.8637,0.237
164,150,8,8,1.8,0.5,0.0005,0.078,83.221,16,31,0.80101,0.7835,0.05732,0.03708,0.94227,0.8637,0.178
164,150,8,16,1.8,0.5,0.0005,0.088,76.209,17,31,0.79545,0.7835,0.05447,0.04091,0.93744,0.90576,0.268
164,150,8,32,1.8,0.5,0.0005,0.077,72.909,17,34,0.79545,0.7835,0.05447,0.04501,0.93744,0.93265,0.256
164,150,8,64,1.8,0.5,0.0005,0.086,66.072,16,56,0.80376,0.7946,0.0633,0.04999,0.98254,0.93764,0.265
165,150,8,0,1.8,0.5,0.0005,0.091,82.508,16,29,0.63641,0.6667,0.03964,0.04352,0.7167,0.70114,0.257
165,150,8,1,1.8,0.5,0.0005,0.079,78.771,16,29,0.63641,0.6667,0.03964,0.04352,0.7167,0.70114,0.257
165,150,8,2,1.8,0.5,0.0005,0.077,79.25,16,30,0.63641,0.6667,0.03964,0.04352,0.7167,0.70114,0.257
165,150,8,4,1.8,0.5,0.0005,0.091,90.428,15,31,0.63641,0.6667,0.03964,0.04352,0.7167,0.70114,0.257
165,150,8,8,1.8,0.5,0.0005,0.083,75.418,15,66,0.63641,0.66428,0.03964,0.04132,0.7167,0.70099,0.194
165,150,8,16,1.8,0.5,0.0005,0.07,67.972,15,113,0.63641,0.67231,0.03964,0.05659,0.7167,0.90305,0.25
165,150,8,32,1.8,0.5,0.0005,0.081,64.791,16,48,0.63641,0.67231,0.03964,0.05902,0.7167,0.90628,0.244
165,150,8,64,1.8,0.5,0.0005,0.088,67.992,18,82,0.63641,0.69048,0.03964,0.09093,0.7167,0.98924,0.214
166,150,8,0,1.8,0.5,0.0005,0.087,87.262,15,31,0.74297,0.74174,0.04783,0.04406,0.84997,0.80881,0.586
166,150,8,1,1.8,0.5,0.0005,0.071,79.132,15,31,0.74297,0.74174,0.04783,0.04406,0.84997,0.80881,0.586
166,150,8,2,1.8,0.5,0.0005,0.097,84.491,15,31,0.74297,0.74174,0.04783,0.04406,0.84997,0.80881,0.586
166,150,8,4,1.8,0.5,0.0005,0.096,73.079,15,32,0.74297,0.74174,0.04783,0.04406,0.84997,0.80881,0.586
166,150,8,8,1.8,0.5,0.0005,0.074,63.317,14,33,0.74297,0.74174,0.04783,0.04406,0.84997,0.80881,0.586
166,150,8,16,1.8,0.5,0.0005,0.069,57.829,14,36,0.74297,0.74174,0.04783,0.04406,0.84997,0.80881,0.586
166,150,8,32,1.8,0.5,0.0005,0.049,50.542,13,71,0.74297,0.74078,0.04783,0.04664,0.84997,0.84881,0.548
166,150,8,64,1.8,0.5,0.0005,0.061,45.695,13,38,0.74297,0.74078,0.04783,0.05547,0.84997,0.90712,0.421
167,150,8,0,1.8,0.5,0.0005,0.075,118.203,16,32,0.73234,0.70627,0.06263,0.0511,0.85017,0.81166,0.156
167,150,8,1,1.8,0.5,0.0005,0.066,106.326,15,31,0.73234,0.70627,0.06263,0.0511,0.85017,0.81166,0.156
167,150,8,2,1.8,0.5,0.0005,0.06,100.069,14,31,0.73234,0.70627,0.06263,0.0511,0.85017,0.81166,0.156
167,150,8,4,1.8,0.5,0.0005,0.057,102.513,13,31,0.73234,0.70627,0.06263,0.0511,0.85017,0.81166,0.156
167,150,8,8,1.8,0.5,0.0005,0.102,97.015,14,57,0.73234,0.70627,0.06263,0.05487,0.85017,0.88678,0.149
167,150,8,16,1.8,0.5,0.0005,0.063,84.729,14,32,0.74163,0.70627,0.06323,0.05487,0.85487,0.88678,0.143
167,150,8,32,1.8,0.5,0.0005,0.064,74.752,16,49,0.74175,0.70627,0.06484,0.05487,0.85497,0.88678,0.14
167,150,8,64,1.8,0.5,0.0005,0.055,68.85,13,96,0.74318,0.73962,0.06824,0.08884,0.93895,0.99758,0.305
168,150,8,0,1.8,0.5,0.0005,0.075,73.204,16,34,0.55123,0.55231,0.05598,0.05662,0.76164,0.75105,0.676
168,150,8,1,1.8,0.5,0.0005,0.063,75.351,15,37,0.55123,0.55231,0.05598,0.05662,0.76164,0.75105,0.676
168,150,8,2,1.8,0.5,0.0005,0.074,67.461,15,43,0.55123,0.55231,0.05598,0.05662,0.76164,0.75105,0.676
168,150,8,4,1.8,0.5,0.0005,0.058,63.308,14,50,0.55123,0.55231,0.05598,0.05661,0.76164,0.76164,0.75
168,150,8,8,1.8,0.5,0.0005,0.057,54.132,15,159,0.55123,0.55231,0.05598,0.05661,0.76164,0.76164,0.75
168,150,8,16,1.8,0.5,0.0005,0.047,48.476,13,35,0.55123,0.55231,0.05598,0.06486,0.76164,0.84257,0.667
168,150,8,32,1.8,0.5,0.0005,0.052,45.597,14,59,0.55123,0.59352,0.05598,0.0858,0.76164,0.92604,0.522
168,150,8,64,1.8,0.5,0.0005,0.06,57.017,14,117,0.59211,0.5947,0.06947,0.10275,0.90442,0.96904,0.509
169,150,8,0,1.8,0.5,0.0005,0.05,73.943,14,30,0.78128,nan,0.04516,0.03417,0.81571,0.73671,0.5
169,150,8,1,1.8,0.5,0.0005,0.053,76.137,14,30,0.78128,nan,0.04516,0.03417,0.81571,0.73671,0.5
169,150,8,2,1.8,0.5,0.0005,0.091,76.32,15,30,0.78128,0.75122,0.04516,0.05038,0.81571,0.81798,0.395
169,150,8,4,1.8,0.5,0.0005,0.053,74.664,14,31,0.78128,0.75122,0.04516,0.05038,0.81571,0.81798,0.395
169,150,8,8,1.8,0.5,0.0005,0.063,70.049,14,34,0.78162,0.75122,0.04541,0.05038,0.8229,0.81798,0.385
169,150,8,16,1.8,0.5,0.0005,0.064,64.344,15,79,0.78162,0.75122,0.04541,0.04218,0.8229,0.78583,0.429
169,150,8,32,1.8,0.5,0.0005,0.064,59.618,15,52,0.78162,0.80201,0.04541,0.05383,0.8229,0.98844,0.5
169,150,8,64,1.8,0.5,0.0005,0.067,55.445,14,99,0.80007,0.80585,0.05368,0.06395,0.93855,0.99028,0.489
170,150,8,0,1.8,0.5,0.0005,0.061,77.225,14,41,0.64206,0.58124,0.06357,0.05372,0.93681,0.77998,0.744
170,150,8,1,1.8,0.5,0.0005,0.062,72.19,14,42,0.64206,0.58124,0.06357,0.05372,0.93681,0.77998,0.744
170,150,8,2,1.8,0.5,0.0005,0.063,68.216,15,42,0.64206,0.58124,0.06357,0.05372,0.93681,0.77998,0.744
170,150,8,4,1.8,0.5,0.0005,0.065,63.571,14,44,0.64206,0.58124,0.06357,0.05372,0.93681,0.77998,0.744
170,150,8,8,1.8,0.5,0.0005,0.072,59.523,15,55,0.64206,0.58124,0.06436,0.05372,0.93681,0.77998,0.789
170,150,8,16,1.8,0.5,0.0005,0.059,55.792,14,48,0.64206,0.63966,0.06436,0.06333,0.93681,0.93315,0.846
170,150,8,32,1.8,0.5,0.0005,0.073,51.225,16,36,0.64206,0.63966,0.06436,0.06333,0.93681,0.93315,0.846
170,150,8,64,1.8,0.5,0.0005,0.07,50.453,14,95,0.6562,0.63953,0.08084,0.07731,0.97727,0.94444,0.708
171,150,8,0,1.8,0.5,0.0005,0.063,87.485,14,33,0.91246,0.91935,0.03749,0.02969,0.90193,0.87039,0.407
